username,Label,text,date,bot
Ana_Ike,Positif,sekolah ana buat poin poin prokes patuh rumah pelaksanan ptm batas rumah jemput atur alur kerumun prokes,10/27/2021,0
Ana_Ike,Positif,peran sekolah guru murid wali murid jaga prokes ptm batas proses ajar jalan maksimal aman,10/27/2021,0
ndiievania,Positif,peran ortu ngak kalah sukses ptm batas proaktif berkordinasi sekolah keluarga infeksi prokes,10/27/2021,0
ila_rizky,Positif,dr teliti ajar jarak optimal resiko learning los dampak kondisi psikologis sekolah ptm batas bs dg prokes,10/27/2021,0
andiniharsono,Positif,mingu kunjung salah sma lokasi jakarta utara terap protokol sehat dg sekolah penuh syarat ptm batas kepala sekolah prokes proses ajar aman,10/27/2021,0
echimustika,Positif,metode ambil sampling tiap kota kabupaten minimal gt alokasi sesuai jlm sekolah ptm batas camat camat sekolah byk ptm batas prokes,10/27/2021,0
fania_surya,Positif,miskonsepsi edar masyarakat klaster ptm batas tular klaster ptm batas satu didik dlm padahala nyata data komulatif tsb juli data,10/27/2021,0
claragustinia,Positif,tunda ptm akibat rugi jangka long term disbenefit siswa sehinga perintah fokus awas tingkat advanced surveilance dukung ptm batas,10/27/2021,0
angtekkhun,Positif,so opini ptm batas permintan prokes,10/27/2021,0
FirmRei,Netral,syaiful huda imbau kemendikbudristem pemba laku mitigasi ptm,10/26/2021,0
CahAngo45022699,Positif,vaksinasi dukung ptm,10/26/2021,0
agengbaniargi,Negatif,kampus terap ajar tatap muka batas mati covid bertangung cuman ucap bela sungkawa dalam dalam bla bla bla gatel,10/26/2021,0
dynclowtae,Negatif,males ptm siang sedih,10/26/2021,0
eyyoOctav,Negatif,males ptm,10/26/2021,0
tourjoursreison,Positif,morning semangat daring ptm,10/26/2021,0
andnajj,Negatif,alah males ptm,10/26/2021,0
Iinomelody,Positif,pagi semangat ptm darimg,10/26/2021,0
daily4ya,Positif,pagi pagi semangat ptm,10/26/2021,0
convomf,Negatif,trade mark ptm takut,10/26/2021,0
sunooaci,Negatif,males ujan ptm,10/26/2021,0
user110402,Positif,semangat ptm gw,10/26/2021,0
heyliosun,Positif,ptm,10/26/2021,0
narawinie,Negatif,besok ptm males,10/26/2021,0
bluechocoday,Negatif,males ptm guguk,10/26/2021,0
themostly_djn,Negatif,males ptm tugas tpi skrg pinter mtk dikit hehe,10/26/2021,0
wclairo,Negatif,besok ptm males,10/26/2021,0
markandwho,Negatif,males besok ptm,10/26/2021,0
deloyyie,Negatif,males ptm nga semangat,10/26/2021,0
Nnaaanas,Negatif,besok ptm males anjr guru pkn,10/26/2021,0
smokeweebs,Negatif,jujur males ptm,10/26/2021,0
heefornoo,Negatif,males besok ptm,10/26/2021,0
yeolavs,Negatif,bsk ptm knp hawa males alah,10/26/2021,0
peachyjjjluv,Negatif,besok ptm males,10/26/2021,0
mewgulfiew,Negatif,males besok ptm iyuh,10/26/2021,0
muharifkyy,Positif,alhamdulilah ptm sd gw tembus selamat sekolah ofline,10/26/2021,0
jaehaothingz,Positif,suka ptm tpi gasukanya sekolah beneran gada istirahat,10/26/2021,0
schfess,Positif,sch ptm nagih copyright sebentar huhu,10/26/2021,0
drc0wll,Negatif,besok ptm sy males,10/26/2021,0
rosie_pasta_eng,Negatif,males besok ptm,10/26/2021,0
schfess,Positif,schap semangat al ptm daringnya trivia janji versailes laksana tangal juni,10/26/2021,0
heelouvesa,Negatif,besok ptm omg takut,10/26/2021,0
subakkies,Positif,sumpah alah sy ptm,10/26/2021,0
schfess,Positif,sch semangat daring ptm lupa sarap senyum,10/26/2021,0
ImaSatrianto,Positif,yeay ptm batas kota senang liat seragam sliweran,10/26/2021,0
ImaSatrianto,Positif,senang selamat sekolah metode gilir ptm batas,10/26/2021,0
haebaragirls,Negatif,males ptm mat,10/26/2021,0
____pshoon,Positif,semangat ptm,10/26/2021,0
paiiseo__,Positif,semangat ptm gt,10/26/2021,0
imakirawr,Negatif,ih males btul ptm jadwal mapel argh,10/26/2021,0
gyuminas,Positif,mangat ptm,10/26/2021,0
_avocuddlee,Positif,semangat lgi ptm daring,10/26/2021,0
mkleey_,Positif,pagi bestie semangat ptm daring,10/26/2021,0
brownchiies,Negatif,males ptm,10/26/2021,0
shenxiaqting,Positif,semangat first ptm,10/26/2021,0
hmzzzlol,Positif,semangat ptm,10/26/2021,0
jedskith,Negatif,males besok ptm,10/26/2021,0
windaylight,Negatif,males besok ptm,10/26/2021,0
dcsnkay,Negatif,bsk ptm males,10/26/2021,0
rantsalsa,Negatif,takut bsk ptm,10/26/2021,0
ksunoonly,Positif,ngerasain ptm sedih,10/26/2021,0
jenolifx,Positif,ptm lgi,10/26/2021,0
syajll,Negatif,males ptm hdu,10/26/2021,0
aktualofficial,Negatif,muncul covid purbalinga,10/26/2021,0
Beritasatu,Positif,disdik dki jakarta,10/26/2021,0
RadioElshinta,Positif,yogyakarta ketat prokes kelas antisipasi klaster ptm,10/26/2021,0
KabarSiang,Negatif,kemendikbudristek temu klaster ptm,10/26/2021,0
fourCrew1,Positif,siap ptm,10/26/2021,0
cynajaem,Negatif,nga enak ptm sistem ganjil genap circle kelas,10/26/2021,0
holygrxail,Positif,yeah besok ptm,10/26/2021,0
amorysmin,Positif,temen temen ptm gelombang gelombang,10/26/2021,0
impossibille,Negatif,jasa ringkesin jadwal pusing liat jadwal ptm daring,10/26/2021,0
evaluaszi,Positif,ptm,10/26/2021,0
microfeelin,Positif,bagi ptm senbud,10/26/2021,0
heycandra1,Positif,mari doa moga ptm jalan sehat murid ptm,10/26/2021,0
erfanologi,Positif,interaksi guru anak batas ajar efektif tuju ptm batas prokes,10/26/2021,0
Niningpoejiati1,Positif,alhamdulilah persen kemendikbud izin ptm batas semangat adik adi prokes,10/26/2021,0
Little_Shovya,Positif,awas ketat ptm batas khawatir,10/26/2021,0
OfiSgumelar,Positif,angka positive rate klaster ptm batas biarpun prokes lapor sekolah guru siswa perangkat sekolah tular covid infeksi klaster sekolah,10/26/2021,0
jawapos,Positif,unicef apresiasi ptm jateng jadi daerah,10/26/2021,0
KompasTV,Negatif,dinkes dki jakarta selidik informasi klaster covid ptm jakarta,10/25/2021,0
Cabdisdikwil7,Netral,dra ties setyaningsih bina upacara amanat pesan awas pegawai cabdisdik wil menat protokol sehat sukses tidak ajar tatap muka dpt nilai dr kesiap satgas satu didik,10/25/2021,0
jiaMn_Ga,Negatif,gw akuin gw toxic manipulative gara gara stres bias ajar tatap muka maf telat maf sadar rusak,10/25/2021,0
mevygumie,Positif,ptm,10/25/2021,0
pettiestpie,Positif,ptm yeay cemangat,10/25/2021,0
ufairy,Negatif,males ptm bobo,10/25/2021,0
sheypong,Positif,semangat ptm semangat baca dmku,10/25/2021,0
lulipopverse,Positif,day ptm,10/25/2021,0
OTAK_ona,Negatif,takut benget besok ptm,10/25/2021,0
woniecaa,Positif,jujur enak ptm males bangun pagi,10/25/2021,0
amaliyanurss,Positif,ptm,10/25/2021,0
xiaostudies,Negatif,males bnget besok ptm online,10/25/2021,0
mtkphobicsy,Negatif,males anj besok coban ptm,10/25/2021,0
fosfogliserat,Negatif,ptm buka neng beban anjg tugas gangotax,10/25/2021,0
hall___oates,Negatif,sumpah males ptm,10/25/2021,0
hyuckO____o,Positif,ptm ngantuk,10/25/2021,0
jiespoca,Negatif,btw besok ptm anjir males,10/25/2021,0
missufed,Negatif,ptm tu malesin,10/25/2021,0
schfess,Positif,sch semangat ptm atuy sekolah upacara cung,10/25/2021,0
piawhai,Positif,ptm grogi parah sampe tremor enjoy mapel fisika pindah bangku,10/25/2021,0
hazwoosh,Negatif,ptm sakit pingang,10/25/2021,0
Mugniar,Positif,alhamdulilah ptm,10/25/2021,0
gyuu_mine,Positif,semangat ptm,10/25/2021,0
bukanlebahjing,Negatif,males ptm,10/25/2021,0
bearryaa,Positif,ak ptm,10/25/2021,0
LeylaHana,Positif,alhamdulilah mingu anak ana ikut ptm semingu ganti lega sekolah batas protokol sehat ketat hubung usia wajib vaksin,10/25/2021,0
eyyoOctav,Negatif,males ptm,10/25/2021,0
_3F_,Positif,alhamdulilah kemarin siang info sekolah fadly jin ptm mingu kemarin gilir swab anak kelas positif dinas tutup sekolah fadly semingu fadly sabar bagi ptm,10/25/2021,0
radarmasnetwork,Positif,ptm lancar kuota siswa tambah lapor tular sekolah,10/25/2021,0
sukburgerr,Positif,ptm mak,10/25/2021,0
smbtclooud,Negatif,ptm buat malas,10/25/2021,0
Nayutaokkotsu,Positif,morning bestie semangat ptm trade mark,10/25/2021,0
cokelat_maniies,Positif,ohiya semangat ptm moga lancar lancar trs tugas dikerjain,10/25/2021,0
juyriccsi,Positif,semangat ptm,10/25/2021,0
nyerahbelajar,Positif,pagi mots semangat daring ptm,10/25/2021,0
sttxrmilkyes,Positif,god morning ptm semangat,10/25/2021,0
Honjjiesta,Positif,pagi mots semangat ptm,10/25/2021,0
hrjntal,Positif,tal semangat ptm,10/25/2021,0
CH4EHYUNISM,Positif,semangat ptm,10/25/2021,0
dvnaels,Positif,semangat ptm,10/25/2021,0
asiecc,Negatif,yalah males ptm kmd tarikh mtk eurgh,10/25/2021,0
mklesyy,Positif,ptm njr,10/25/2021,0
giaT_T,Positif,alah ptm,10/25/2021,0
valerynics,Positif,semangat jadwal ptm besok gilir,10/25/2021,0
eitheroose,Positif,ptm lumayan santai tegang guru jga asik,10/25/2021,0
univrsjeno,Negatif,males ptm sesi siang,10/25/2021,0
bwlftv,Positif,semangat ptm bestie,10/25/2021,0
blueuppy2,Positif,ptm alah rumah dapet duit,10/25/2021,0
arabellalw,Negatif,ptm siang,10/25/2021,0
daringmulu,Negatif,ptm males ngantuk,10/25/2021,0
0NLYLHS,Negatif,alah males ptm,10/25/2021,0
UyokBack,Positif,vaksinasi,10/25/2021,0
RekanAnies,Negatif,kemendikbud rilis hasil surveynya klaster sekolah covid ptm dki,10/25/2021,0
fokus_satu,Positif,dprd jabar terselengaranya ptm tunjang cepat vaksinasi sekolah,10/25/2021,0
TuriminVanthat,Positif,kota medan pkm level siswa sd ptm,10/25/2021,0
kashuumin,Negatif,semi cekek ue ue mingu anbk tugas numpuk menghadeuh bener anbk literasi plus ptm xixixi ok jumpa bestie,10/25/2021,0
nufazee,Positif,orangtua izin anak ptm batas jin ajar rumah diskriminasi proses hukum,10/25/2021,0
ninin_nih,Positif,tua mengijinkan anak anak ptm batas jin ajar rumah diskriminasi or proses hukum putus ajar rumah,10/25/2021,0
idasan12,Positif,sekolah ptm batas sekolah level pkm ajar vaksinasi,10/25/2021,0
sadewi_haidar,Positif,ptm prokes pasti anak anak senang sosial teman tua tenang,10/25/2021,0
dee_arif,Positif,sekolah positif positivity rate positif covid dikarantin amp kontak erat isolasi ptm batas jalan,10/25/2021,0
ImaSatrianto,Positif,dukung prokes sat ptm batas sekolah video simulasi kece suhu tes genose cuci tangan kelas selesai kelas disinfektan jaga sterilisasi kelas,10/25/2021,0
FionazIsza,Positif,alokasi prosentase sesuai sekolah ptm batas camat camat sekolah ptm batas otomatis ambil samplenya prokes,10/25/2021,0
ummihasfa,Positif,kabar tular klaster ptm batas capai satu didik fakta data kumulatif juli data,10/25/2021,0
githasiwi,Positif,ptm batas sifat sehinga kenal istilah ptm batas ajar rerata dlm semingu durasi temu jam atur wujud prokes,10/25/2021,0
Dwiaprily,Positif,tunda ptm akibat rugi jangka long term disbenefit ana tidur zom kelas sekolah dukung ptm prokes,10/25/2021,0
idntimes,Negatif,ptm euforia vaksin nilai picu gelombang tiga,10/24/2021,0
WaspadaOnline,Positif,komisi dprd sumut dorong pemprovsu laksana ptm,10/24/2021,0
titinlarasati,Positif,finaly ajar tatap muka so excited gt,10/24/2021,0
enhajustin,Netral,besok ajar tatap muka dag dig dug bingung panik pdhl ebelum corona sekolah tatap muka,10/24/2021,0
oloansro,Positif,hore ajar tatap muka batas sat ketat protokol sehat patuh,10/24/2021,0
Jabodetabekid21,Netral,besok ajar tatap muka sd kota tangerang,10/24/2021,0
separatje,Negatif,orangtua murid gaya ketat suruh ptm ajar tatap muka anak kagak dibolehin alasanya takut anak tular takut prokesnya gk ketat sekolah siapin prokes ketat takut cih,10/24/2021,0
areenyyy,Positif,morning semangat ptm,10/24/2021,0
orul82tan,Negatif,males ptm,10/24/2021,0
nambisacc,Negatif,alah males ptm,10/24/2021,0
digqityy,Positif,ptm semangat semangat,10/24/2021,0
onyourdiz,Negatif,mager ptm,10/24/2021,0
sshnxiao,Negatif,morning ptm males,10/24/2021,0
vxnilaesthxz,Negatif,ptm males huhu,10/24/2021,0
yqosano,Negatif,ih males ptm,10/24/2021,0
hyiejios,Negatif,sumpah males ptm,10/24/2021,0
markxbeom,Negatif,males hrus ptm,10/24/2021,0
subschfess,Positif,sch semangat ptm trivia ir soekarno lahir teh surabaya,10/24/2021,0
jhynojun,Positif,pagi semangat ptm,10/24/2021,0
ninabyy_,Positif,semangat ptm daring,10/24/2021,0
taexyard,Positif,ptm,10/24/2021,0
thewayinoo,Negatif,besok ptm sy malas,10/24/2021,0
huang_rennnn,Negatif,hua mager ptm,10/24/2021,0
OhmNonCotyyy,Negatif,males besok ptm,10/24/2021,0
notyoursagainnn,Positif,besok ptm semangat,10/24/2021,0
pineaps0,Positif,ptm semangat gw,10/24/2021,0
awinlovely,Negatif,ptm plis males as,10/24/2021,0
jung_nuttela,Positif,semangat bsk ptm ayang trade mark trade mark,10/24/2021,0
reshujjae,Negatif,males besok ptm sedih,10/24/2021,0
gorjsde,Positif,besok ptm semangat,10/24/2021,0
hwanglcke,Negatif,besok ptm males,10/24/2021,0
Sooreily,Negatif,bsk bsk ptm aela males,10/24/2021,0
rutonator,Positif,jujur ptm dri daring,10/24/2021,0
jenoaci,Positif,ptm sebentar,10/24/2021,0
ulynoona,Negatif,ih besok jadwal genap ptm jujur mager,10/24/2021,0
darmagone,Negatif,besok ptm alah males copyright,10/24/2021,0
S3UNGLIXIE,Negatif,alah besok ptm takut,10/24/2021,0
redyoenhay,Negatif,males ptm,10/24/2021,0
dancowdiblender,Negatif,aduh takut besok ptm ksjakshus,10/24/2021,0
sudazaki,Negatif,males ptm,10/24/2021,0
mimpitro0s,Negatif,benci ptm,10/24/2021,0
amourvelous,Negatif,males besok ptm,10/24/2021,0
cllxxso,Positif,pagi ptm semangat,10/24/2021,0
kulitayamkiefsi,Negatif,besok ptm takut bet,10/24/2021,0
marcownay,Positif,semalem mimpi ajar tatap muka kangenya ngajar ngebacot fafifu bareng,10/24/2021,0
asdfghjklpili,Negatif,males ptm,10/24/2021,0
hjsycwmw,Positif,morning semangat ptm,10/24/2021,0
jevastadhn,Positif,semangat besok ptm,10/24/2021,0
behindthesa,Negatif,ptm siang sebal,10/24/2021,0
puyeeeng,Negatif,males yalah besok ptm,10/24/2021,0
celineswin,Negatif,besok ptm males bngt,10/24/2021,0
kyucying,Negatif,inget besok ptm males jujur,10/24/2021,0
miwkiey,Negatif,males dh besok ptm,10/24/2021,0
bbuuzlight,Negatif,males besok ptm,10/24/2021,0
vibeswithdumb,Negatif,males besok ptm,10/24/2021,0
inikaIe,Negatif,males besok ptm,10/24/2021,0
siriusonradar,Negatif,besok ptm males,10/24/2021,0
DomuDAmbarita,Negatif,izin ptm,10/24/2021,0
oke_zone,Negatif,klaster ptm jepara,10/24/2021,0
KompasTV,Positif,klaster covid sekolah,10/24/2021,0
PusdalopsPB_Pwk,Positif,giat sosialisasi prokes ptm batas smpn purwakarta,10/24/2021,0
asumsico,Positif,kemendikbudristek nilai klaster covid relatif tutuk sekolah positif covid data sebut ribu klaster bas murid papar covid ptm batas,10/24/2021,0
RasputinKW,Positif,ifr,10/24/2021,0
kopassvs,Positif,ptm,10/24/2021,0
adelluthfian,Negatif,besok sesi ptm jujurly tugas kacau,10/24/2021,0
eijuncut,Negatif,ajg ptm sesuai absen ambil hari gilir cewe bgst sksjsisksjsksij,10/24/2021,0
nusabalicom,Positif,disdikpora ingat sekolah terap prokes ketat,10/24/2021,0
l0vedrakies,Negatif,apan ptm semingu skli anjrot,10/24/2021,0
jttpshope,Positif,ptm,10/24/2021,0
kompascom,Positif,muncul klaster ptm jawa sorot pelaksanan ptm harap evaluasi ketat ganjar pranowo ptm izin bubar,10/24/2021,0
gulagulalilegit,Positif,sekolah protokol sehat prokes boleh lanjut ptm batas deteksi level tuju tular masif tutup sekolah sangkut,10/24/2021,0
Rima__Angel,Positif,tuju mbak butuh tatap muka anak anak ptm prokes,10/24/2021,0
teeadnu,Positif,prokes ptm batas dukung yuks moga semangat ajar dg normal lalai prokes,10/24/2021,0
andiniharsono,Positif,fakta angka klaster ptm batas data tsb adl lapor sekolah warga sekolah guru siswa perangkat sekolah tular covid sekolah tular prokes,10/24/2021,0
duniazie,Positif,fakta isu siswa guru konfirmasi positif covid ptm batas fakta data sekolah verifikasi data sesuai data murid sekolah konfirmasi,10/24/2021,0
ndiievania,Positif,jujur ptm ngak masukin anak sekolah vaksin ngak prokes sekolah beda prokes,10/24/2021,0
erfanologi,Positif,tular klaster ptm batas capai satu didik fakta data komulatif juli data prokes,10/24/2021,0
panah_bintangku,Positif,sat pelaksanan ptm sekolah siswa ortu kompak terap prokes ketat yup ptm lancar didik anak anak prokes dngan konsisten,10/24/2021,0
erfanologi,Positif,sekolah ptm variasi nama beda alhamdulilah miskonsepsi edar klaster ajar positif pergi ptm prokes,10/24/2021,0
ayanapunya,Positif,survey sampling skala kecil tuju tular masiv sekolah tutup sekolah terap prokes lanjut ptm batas,10/24/2021,0
teeadnu,Positif,menteri didik kebudayan riset teknologi izin persen sekolah daerah pkm level ptm batas agustus prokes,10/24/2021,0
duniazie,Positif,metode ambil sampling tiap kota kab min alokasi sesuai sekolah ptm batas camat sekolah otomatis ambil samplenya prokes,10/24/2021,0
Little_Shovya,Positif,miskonsepsi kait klaster sebar virus covid ptm batas prokes capai satu didik dlm tau isue,10/24/2021,0
DianRavi,Positif,ptm batas proses presiden joko widodo instruksi menkes budi gunadi medisbudristek nadiem evaluasi pelaksanan ptm batas,10/24/2021,0
ginabicara,Positif,sekolah negeri lai wilayah ada ptm sesuai kondisi sekolah kek prokes,10/24/2021,0
erfanologi,Positif,teman teman twet kait ptm batas sekolah ptm batas prokes,10/24/2021,0
ulihape,Positif,berita sat bs tunda ptm which akibat rugi jangka long term disbenefit siswa so perintah fokus awas tingkat advanced surveilance dukung program ptm batas prokes,10/24/2021,0
jonathansurbak1,Negatif,ganjar temu pelangaran ptm smkn tengar murid guru pakai masker,10/23/2021,0
kompascom,Positif,dinas didik kabupaten gresik klaim klaster covid pelaksanan ptm sesuai prokes,10/23/2021,0
balipuspanews,Netral,bupati dr sanjaya utama hati hati pelaksanan ptm taban,10/23/2021,0
InfoPondokCabe,Positif,ptm utama sehat selamat serta didik kabar tangsel,10/23/2021,0
sumselterkini,Positif,obat rindu suasana sekolah ajar tatap muka apresiasi siswa siswi,10/23/2021,0
yangjwnluvy_,Negatif,males bsok ptm,10/23/2021,0
jaewiners,Negatif,takut ptm,10/23/2021,0
rtmcck,Negatif,ko takut ptm copyright copyright copyright,10/23/2021,0
hanjisoal,Negatif,ptm takut,10/23/2021,0
posmetromedan1,Negatif,vaksinasi ajar rendah,10/23/2021,0
_infoindonesia,Positif,bupati pulau tanimbar,10/23/2021,0
ini_d00m,Negatif,ketua dpr ri sekolah laksana ptm sblm penuh kriteria lindung siswa amp,10/23/2021,0
lingkardotco,Negatif,klaster covid ptm jateng,10/23/2021,0
penseskoad51,Positif,ketua sit kck pcbs seskoad resmi posbindu ptm seskoad bandung ketua sit kck pcbs seskoad yani anton nugroho resmi pos bin padu posbindu kader posbindu ptm seskoad,10/23/2021,0
WaKaNDaHfOre,Positif,admin ptm gays,10/23/2021,0
onyourfir,Negatif,gaenak ptm,10/23/2021,0
yuniarinukti,Positif,sekolah lalu kutat tugas tugas sosialisasi lingkung rumah anak didik alam prokes ptm batas sukses,10/23/2021,0
Ririnwandes,Positif,teliti ajar jarak optimal resiko learning los dampak fakta lapang anak anak malas ajar temu guru teman ptm batas prokes,10/23/2021,0
nona_melinda_,Positif,btw deteksi level tuju tular masif tutup sekolah sangkut sekolah protokol sehat boleh lanjut ptm batas,10/23/2021,0
sallyfauzi,Positif,alhamdulilah sekolah fara penuh erti wali kelas paksan siswa ijin ptm siswa ptm oktober,10/23/2021,0
ImaSatrianto,Positif,rangka dukung ptm batas peran ortu biasa anak anak nyaman mengunakan masker cuci tangan salah bentuk dukung prokes,10/23/2021,0
echimustika,Positif,tular klaster ptm batas capai satu didik fakta data komulatif juli data,10/23/2021,0
kuma_seo,Positif,ptm akibat rugi jangka long term disbenefit siswa lho prokes,10/23/2021,0
dekcrayon,Positif,anak anak biasa cuci tangan pakai masker insya ptm batas tertib,10/23/2021,0
Yettieherawati1,Positif,deteksi tular covid sekolah lanjut ptm batas sekolah sangkut prokes,10/23/2021,0
